company_id,year,net_profit_margin_pct,operating_profit_margin_pct,return_on_equity_pct,return_on_assets_pct,debt_to_equity,interest_coverage,asset_turnover,free_cash_flow,cfo_quality_score,capex_intensity,fcf_conversion,earnings_per_share,book_value_per_share,dividend_payout_ratio_pct,total_debt_cr,cash_from_operations_cr,revenue_cagr_5yr,pat_cagr_5yr,eps_cagr_5yr,composite_quality_score
ABB,Mar 2021,16.03248259860789,21.392111368909514,26.5564950038432,17.994791666666668,0.058800922367409685,55.72222222222222,1.1223958333333333,-225.0,High Quality,Capital Intensive,-24.40347071583514,325.0,123.9047619047619,85.0,153.0,3784.0,29.695799441852433,54.705952876290674,54.82792463083068,155.4
ABB,Mar 2022,16.26297577854671,22.023203745165887,28.333333333333332,18.915719696969695,0.05390070921985816,61.31578947368421,1.1631155303030303,552.0,High Quality,Capital Intensive,51.01663585951941,376.0,134.28571428571428,73.0,152.0,948.0,29.695799441852433,54.705952876290674,54.82792463083068,173.8
ABB,Mar 2022,16.26297577854671,22.023203745165887,28.333333333333332,18.915719696969695,0.05390070921985816,61.31578947368421,1.1631155303030303,161.0,High Quality,Capital Intensive,14.87985212569316,376.0,134.28571428571428,73.0,152.0,4097.0,29.695799441852433,54.705952876290674,54.82792463083068,173.8
ABB,Mar 2023,17.74163395027108,22.546270330902974,29.767879548306148,20.82967515364355,0.03544542032622334,85.0,1.1740561896400352,745.0,Moderate,Asset Light,61.77446102819238,447.0,151.8095238095238,73.0,113.0,893.0,29.695799441852433,54.705952876290674,54.82792463083068,202.6
ABB,Mar 2023,17.74163395027108,22.546270330902974,29.767879548306148,20.82967515364355,0.03544542032622334,85.0,1.1740561896400352,-922.0,High Quality,Capital Intensive,-76.45107794361525,447.0,151.8095238095238,73.0,113.0,3777.0,29.695799441852433,54.705952876290674,54.82792463083068,202.6
ABB,Mar 2024,20.533424517011454,24.84185330825782,32.46823465801568,23.127286732139417,0.022438496891051634,141.75,1.1263238975544,797.0,High Quality,Moderate,54.852030282174816,565.0,176.14285714285714,73.0,83.0,1213.0,29.695799441852433,54.705952876290674,54.82792463083068,250.6
ABB,Mar 2024,20.533424517011454,24.84185330825782,32.46823465801568,23.127286732139417,0.022438496891051634,141.75,1.1263238975544,1095.0,High Quality,Capital Intensive,75.36132140399174,565.0,176.14285714285714,73.0,83.0,6038.0,29.695799441852433,54.705952876290674,54.82792463083068,250.6
ABB,TTM,21.183646554566433,25.502802505769868,,,,164.72727272727272,,,Accrual Risk,Capital Intensive,,605.0,,,,,29.695799441852433,54.705952876290674,54.82792463083068,252.4
ADANIENSOL,Mar 2014,,,0.0,,0.0,,,0.0,,,,0.0,1.0,,0.0,0.0,,,,0.0
ADANIENSOL,Mar 2015,-5.343511450381679,77.09923664122137,-0.6463527239150507,-0.06091193873999304,8.95752539242844,1.4246575342465753,0.011399234249912982,-1899.0,High Quality,Capital Intensive,-1880.19801980198,0.0,0.9935779816513761,0.0,9701.0,-35.0,,,,31.200000000000003
ADANIENSOL,Mar 2016,16.773017319963536,87.83044667274385,13.77245508982036,3.1329814404903797,3.2129491017964074,2.0867293625914316,0.18678699131619275,728.0,High Quality,Capital Intensive,37.77893098079917,3.0,2.429090909090909,0.0,8585.0,1544.0,,,,36.400000000000006
ADANIENSOL,Mar 2017,14.464534075104313,68.94993045897078,14.116050220563285,3.2472094293966123,3.045469969460468,2.2179203539823007,0.22449457497463118,459.0,High Quality,Capital Intensive,23.14674735249622,4.0,2.679090909090909,0.0,8975.0,2189.0,,,,29.200000000000003
ADANIENSOL,Mar 2018,28.98073022312373,71.65314401622717,18.87072808320951,6.620330147697655,1.7216443784051512,3.31489841986456,0.22843903851723138,-994.0,High Quality,Capital Intensive,-35.17338995046001,10.0,5.506363636363637,0.0,10428.0,2198.0,,,,32.8
ADANIENSOL,Mar 2019,7.652292950034223,38.02874743326489,6.950142981474575,1.716935929725413,2.50366778565212,2.2386772106398274,0.2243688187235088,-459.0,High Quality,Capital Intensive,-16.52267818574514,5.0,7.3118181818181816,0.0,20137.0,2591.0,,,,17.200000000000003
ADANIENSOL,Mar 2020,6.184302733006307,37.29852838121934,8.30685963054477,1.7778449296164793,2.8528062124955875,2.019213583556747,0.2874770214801944,-206.0,High Quality,Capital Intensive,-4.837952090183185,7.0,7.7263636363636365,0.0,24246.0,5437.0,,,,17.6
ADANIENSOL,Mar 2021,12.996171670360667,39.79447914567802,14.46350487722839,2.9837627792940737,3.0378966251821953,2.3925366084081245,0.22958782439746495,-225.0,High Quality,Capital Intensive,-5.69620253164557,11.0,8.108181818181817,0.0,27095.0,3784.0,,,,20.4
ADANIENSOL,Mar 2022,10.978859477704743,37.360099484810796,12.46847573892868,2.604078880836002,3.016443054574801,2.3221987315010573,0.23719029158941513,161.0,High Quality,Capital Intensive,3.8278649548264383,11.0,9.011818181818182,0.0,29902.0,4097.0,,,,19.200000000000003
ADANIENSOL,Mar 2023,9.636650868878357,33.98781313473256,10.90305557919823,2.3752132314766743,2.916843986722274,2.193815174397699,0.24647704516798932,-922.0,High Quality,Capital Intensive,-20.407259849490924,11.0,10.537219730941704,0.0,34270.0,3777.0,,,,18.0
ADANIENSOL,Mar 2024,7.201782380923707,34.38911302462817,9.461276797721698,2.043117291332126,2.93252116130053,2.284784965666787,0.2836960606785336,1095.0,High Quality,Capital Intensive,19.17352477674663,10.0,11.337219730941705,0.0,37070.0,6038.0,,,,16.0
ADANIENSOL,TTM,2.665278971899181,29.829404045431918,,,,1.8058435438265787,,,Accrual Risk,Capital Intensive,,6.0,,,,,,,,2.4000000000000004
ADANIENT,Mar 2013,2.6264150943396225,12.983288409703503,5.692652832305104,1.0887540113166057,3.240418769863526,2.2325315005727377,0.41453996120531683,-7124.0,High Quality,Capital Intensive,-118.31921607706361,15.0,194.5090909090909,10.0,69332.0,7666.0,17.146058631931126,37.95483685489085,26.712939019184255,13.2
ADANIENT,Mar 2014,4.815549529546654,17.07645549347553,11.1377699204445,2.240436233086654,3.0298438355011155,1.84815009644047,0.4652503767929417,221.0,High Quality,Capital Intensive,2.3553234573164232,20.0,215.97272727272727,7.0,71980.0,8228.0,17.146058631931126,37.95483685489085,26.712939019184255,16.2
ADANIENT,Mar 2015,3.564725044597844,19.312805398278137,8.931902985074627,1.757982833274683,3.248250932835821,1.876700680272109,0.4931608500742055,-2933.0,High Quality,Capital Intensive,-23.55823293172691,18.0,233.8909090909091,8.0,83571.0,8532.0,17.146058631931126,37.95483685489085,26.712939019184255,16.400000000000002
ADANIENT,Mar 2016,2.9404845918607387,4.951776052693484,7.4749588877261175,2.399289810216176,1.4328748691882194,2.0103168754605747,0.8159504786583172,3287.0,High Quality,Moderate,195.19002375296913,9.0,121.61818181818182,4.0,19169.0,5112.0,17.146058631931126,37.95483685489085,26.712939019184255,6.3999999999999995
ADANIENT,Mar 2017,2.5319574083705145,5.206251881860236,6.543576683644596,1.9428283379891202,1.4746745897000566,2.1089896579156724,0.7673226775325029,-686.0,Moderate,Moderate,-36.067297581493165,9.0,128.5090909090909,4.0,20846.0,774.0,17.146058631931126,37.95483685489085,26.712939019184255,6.3999999999999995
ADANIENT,Mar 2018,1.653490702594366,5.673087629439929,3.936642587315263,1.0530981295984398,1.1688647359003248,1.9208,0.6368938923854268,-4707.0,High Quality,Capital Intensive,-230.96172718351323,7.0,137.1727272727273,6.0,17637.0,2942.0,17.146058631931126,37.95483685489085,26.712939019184255,6.400000000000001
ADANIENT,Mar 2019,1.2531266252259838,4.876297085118502,3.429113580916238,1.1895805905585857,0.7619273515857956,1.5218461538461538,0.9492900131653188,5723.0,High Quality,Moderate,290.655154900965,7.0,134.14545454545456,6.0,11243.0,3236.0,17.146058631931126,37.95483685489085,26.712939019184255,6.000000000000001
ADANIENT,Mar 2020,2.3961477317236133,5.285348939013432,6.136779370980115,2.2186666666666666,0.7328140673865581,2.013994910941476,0.9259306666666667,1372.0,High Quality,Asset Light,59.80819529206626,10.0,154.06363636363636,10.0,12419.0,2454.0,17.146058631931126,37.95483685489085,26.712939019184255,8.0
ADANIENT,Mar 2021,2.645623087234742,6.338366593317652,6.0959263360335685,2.026464149408141,0.9456844804475786,2.178649237472767,0.7659685762442606,-4568.0,High Quality,Capital Intensive,-182.28252194732642,8.0,155.9909090909091,12.0,16227.0,4043.0,17.146058631931126,37.95483685489085,26.712939019184255,8.0
ADANIENT,Mar 2022,1.135119562085854,5.3500432152117545,3.5404591813811384,0.7756974386234324,1.8692546165251382,1.870942201108472,0.6833618805740949,-15656.0,High Quality,Capital Intensive,-421.5401184706516,7.0,202.33636363636364,14.0,41604.0,1385.0,17.146058631931126,37.95483685489085,26.712939019184255,7.600000000000001
ADANIENT,Mar 2023,1.899012074643249,6.913909361768857,7.328068742246831,1.7143504296493437,1.6096335965628876,2.431846812799194,0.9027590990812441,2167.0,High Quality,Capital Intensive,24.574733499659786,22.0,289.92105263157896,6.0,53200.0,17626.0,17.146058631931126,37.95483685489085,26.712939019184255,12.8
ADANIENT,Mar 2024,3.458790097592848,11.799296833677312,8.534650424813185,2.076768834144944,1.671358378544375,2.7492864983534577,0.6004321671876751,-8455.0,High Quality,Capital Intensive,-74.31660367407929,28.0,342.7719298245614,5.0,65310.0,10312.0,17.146058631931126,37.95483685489085,26.712939019184255,17.0
ADANIENT,TTM,5.948529483633235,13.579185033867326,,,,3.7065060240963854,,,Accrual Risk,Capital Intensive,,49.0,,,,,17.146058631931126,37.95483685489085,26.712939019184255,25.200000000000003
ADANIGREEN,Mar 2017,-9.362549800796813,80.2788844621514,-3.906899418121363,-0.762987012987013,3.6134663341645887,1.4461077844311376,0.08149350649350649,-1483.0,Accrual Risk,Capital Intensive,-367.99007444168734,0.0,0.9442700156985872,0.0,4347.0,28.0,84.67117908372511,,,32.0
ADANIGREEN,Mar 2018,-9.324324324324325,56.95945945945946,-10.290827740492169,-0.8784773060029283,7.355704697986577,1.6032608695652173,0.09421350818002419,-3779.0,Accrual Risk,Capital Intensive,-448.2799525504152,-1.0,0.8574168797953964,0.0,9864.0,649.0,84.67117908372511,,,22.400000000000002
ADANIGREEN,Mar 2019,-23.080660835762874,74.14965986394559,-24.573202276254527,-3.240551234820576,5.764097258147957,1.4264049955396967,0.14040114613180515,-1041.0,Accrual Risk,Capital Intensive,-68.2175622542595,-3.0,1.235933503836317,0.0,11142.0,1625.0,84.67117908372511,,,28.400000000000002
ADANIGREEN,Mar 2020,-2.6677128285602194,56.88505296194586,-2.8850233347475602,-0.36908380373425964,6.307170131523122,1.3457286432160804,0.13835214937038645,-1778.0,Accrual Risk,Capital Intensive,-122.62068965517241,0.0,1.5070332480818414,0.0,14866.0,1965.0,84.67117908372511,,,22.8
ADANIGREEN,Mar 2021,5.8258642765685025,71.73495518565942,8.272727272727273,0.6343231562804963,11.004090909090909,1.3476702508960574,0.10888052418792694,-7536.0,High Quality,Capital Intensive,-336.27844712182065,1.0,1.4066496163682864,0.0,24209.0,1601.0,84.67117908372511,,,29.2
ADANIGREEN,Mar 2022,9.526592635885448,68.42002727449834,18.706962509563887,0.8294602571496421,20.211170619739864,1.5357279327474207,0.08706788343454218,-15603.0,High Quality,Capital Intensive,-444.2767653758542,3.0,1.6713554987212276,0.0,52832.0,3127.0,84.67117908372511,,,28.400000000000002
ADANIGREEN,Mar 2023,12.512860082304528,63.91460905349794,13.321467688937568,1.4542139323558863,7.423740416210296,1.936447956028856,0.11621754920862665,3408.0,High Quality,Capital Intensive,68.57142857142857,6.0,4.611111111111111,0.0,54223.0,7265.0,84.67117908372511,,,28.0
ADANIGREEN,Mar 2024,13.665943600867678,79.3709327548807,12.812690665039659,1.430420271098699,6.595281675818589,1.713943268078306,0.10467043571055559,-13347.0,High Quality,Capital Intensive,-182.3858977862804,7.0,6.208333333333333,0.0,64858.0,7713.0,84.67117908372511,,,34.4
ADANIGREEN,TTM,17.881654609534408,75.12520868113522,,,,1.8130671506352087,,,Accrual Risk,Capital Intensive,,9.0,,0.0,,,84.67117908372511,,,33.6
ADANIPORTS,Mar 2013,45.820519988817445,66.59211629857423,25.633406318423525,7.791775612075114,1.817328745699093,5.029520295202952,0.17004991680532447,-3757.0,Moderate,Capital Intensive,-157.7246011754828,8.0,15.945137157107231,12.0,11620.0,1379.0,51.38794447531119,42.831089775612426,41.26172502473835,32.4
ADANIPORTS,Mar 2014,36.04554865424431,60.43478260869565,19.86309184255562,7.055152571220165,1.4807758128921849,3.6888433981576254,0.19572881630668235,-1378.0,Moderate,Capital Intensive,-47.20794792737239,8.0,21.17149758454106,12.0,12979.0,1132.0,51.38794447531119,42.831089775612426,41.26172502473835,29.6
ADANIPORTS,Mar 2015,37.77633289986996,63.42652795838751,21.58848118903855,7.243937410385887,1.651277287505806,3.90468085106383,0.19175861853999127,572.0,High Quality,Capital Intensive,14.659149154279858,11.0,26.002415458937197,10.0,17776.0,3057.0,51.38794447531119,42.831089775612426,41.26172502473835,31.6
ADANIPORTS,Mar 2016,40.17442678295119,64.38317625545083,21.147723065531284,7.44040640875342,1.6543502406516104,4.72153024911032,0.18520255308063047,-1772.0,Moderate,Capital Intensive,-38.71531570897968,14.0,32.6207729468599,8.0,22342.0,2381.0,51.38794447531119,42.831089775612426,41.26172502473835,32.800000000000004
ADANIPORTS,Mar 2017,46.23770588932338,64.20191965872733,22.264064817984707,8.997209988701607,1.2674883030925481,5.784050179211469,0.19458599460444095,1434.0,High Quality,Capital Intensive,26.46733111849391,19.0,42.333333333333336,7.0,22214.0,4063.0,51.38794447531119,42.831089775612426,41.26172502473835,34.6
ADANIPORTS,Mar 2018,32.588536606906295,63.20763048662016,17.652968473424867,7.812334596574429,1.0701813136870306,5.067131095630145,0.23972646243092752,1762.0,High Quality,Capital Intensive,24.6192538773229,18.0,50.490338164251206,11.0,22370.0,5608.0,51.38794447531119,42.831089775612426,41.26172502473835,34.60000000000001
ADANIPORTS,Mar 2019,37.02517162471396,60.37528604118994,16.596914492040046,7.183321198344907,1.1370425077958313,5.693140794223827,0.19401182717408677,1661.0,High Quality,Capital Intensive,25.181928441479684,19.0,58.869565217391305,1.0,27712.0,6029.0,51.38794447531119,42.831089775612426,41.26172502473835,31.8
ADANIPORTS,Mar 2020,31.8790533142424,50.08843594710688,14.868209136976077,6.113022271750893,1.1879640177554307,4.036391594054331,0.1917567065587803,6653.0,High Quality,Moderate,111.87153186480579,19.0,62.70197044334975,17.0,30242.0,7402.0,51.38794447531119,42.831089775612426,41.26172502473835,31.0
ADANIPORTS,Mar 2021,40.23107569721115,69.22709163346613,16.586183108307875,6.769729961652946,1.1778522387569397,4.725055432372505,0.16827116462417205,-6508.0,High Quality,Capital Intensive,-74.90791896869244,25.0,74.97783251231527,20.0,35855.0,7556.0,51.38794447531119,42.831089775612426,41.26172502473835,41.6
ADANIPORTS,Mar 2022,28.93276476429698,55.65745662713943,11.843332297171278,5.037222357822797,1.1461944955883407,4.465408805031447,0.1741009681881051,4927.0,High Quality,Capital Intensive,51.710747271200674,23.0,99.10189573459715,22.0,47935.0,10420.0,51.38794447531119,42.831089775612426,41.26172502473835,36.0
ADANIPORTS,Mar 2023,25.85363514291195,52.498561289084975,11.8773271056864,4.789317981930119,1.1772455881380952,4.771053745239103,0.18524737258246493,-4816.0,High Quality,Capital Intensive,-43.99378825248927,25.0,105.06712962962963,20.0,53434.0,11900.0,51.38794447531119,42.831089775612426,41.26172502473835,34.8
ADANIPORTS,Mar 2024,30.339560480700833,58.36172363445772,15.3548827162833,6.926554927819896,0.9373223691689719,5.949506037321624,0.22830109659056916,8250.0,High Quality,Capital Intensive,52.92193213163128,38.0,122.17129629629629,16.0,49470.0,15018.0,51.38794447531119,42.831089775612426,41.26172502473835,41.60000000000001
ADANIPORTS,TTM,34.25447386000071,60.348767710860315,,,,7.025858741798533,,,Accrual Risk,Capital Intensive,,45.0,,,,,51.38794447531119,42.831089775612426,41.26172502473835,42.0
ADANIPOWER,Mar 2013,-34.294680215182304,14.34548714883443,-53.459119496855344,-4.1965330602691635,9.735616119263918,0.6899588960657663,0.12236688121708601,-1063.0,Accrual Risk,Capital Intensive,-110.72916666666666,-10.0,1.7939824488090264,0.0,41795.0,3001.0,52.197264512689934,,,1.6000000000000005
ADANIPOWER,Mar 2014,-1.8984864300626305,29.964770354906058,-4.447501146263182,-0.49541190691023,6.747669264863212,1.1364728495915426,0.2609509865676978,-1462.0,Accrual Risk,Capital Intensive,-31.83104724580884,-1.0,2.2782033426183843,0.0,44150.0,3238.0,52.197264512689934,,,11.6
ADANIPOWER,Mar 2015,-4.367606915377617,25.03880533104962,-14.253275109170305,-1.3954920135444813,7.815196506550218,1.2060032894736843,0.3195095256011219,1087.0,Accrual Risk,Capital Intensive,23.236425823001284,-3.0,1.9933844011142061,0.0,44742.0,5824.0,52.197264512689934,,,8.8
ADANIPOWER,Mar 2016,2.171257437837412,34.6849509398274,7.378146759507231,0.7269704725967755,7.06065881092662,1.5469424460431656,0.33481542074570547,2565.0,High Quality,Capital Intensive,29.141104294478527,2.0,2.2399520095980803,0.0,52729.0,5257.0,52.197264512689934,,,14.8
ADANIPOWER,Mar 2017,-27.299257163070394,26.44145737530951,-205.79999999999998,-8.633636783152241,17.494666666666667,0.3920704845814978,0.31625903707121983,3513.0,Accrual Risk,Moderate,58.745819397993316,-16.0,0.77780658542909,0.0,52484.0,4725.0,52.197264512689934,,,4.0
ADANIPOWER,Mar 2018,-10.35756501182033,26.773049645390074,-236.55793025871765,-3.0246807041767347,59.43194600674916,1.111310592459605,0.29202623403520883,4581.0,Accrual Risk,Asset Light,84.27152317880795,-5.0,0.23049001814882034,0.0,52835.0,5101.0,52.197264512689934,,,8.8
ADANIPOWER,Mar 2019,-4.119912912409982,20.86333947412494,-12.759336099585061,-1.4473780981098772,6.091804979253112,1.313593777620647,0.3513127895859381,4626.0,Accrual Risk,Moderate,92.83564118001205,-3.0,1.9994814622763806,0.0,46980.0,5610.0,52.197264512689934,,,7.2
ADANIPOWER,Mar 2020,-8.595284872298626,21.66389602538915,-35.102607622280516,-3.032322559146951,8.517049837987965,1.139604891815616,0.3527890703098967,3294.0,Accrual Risk,Capital Intensive,57.446808510638306,-6.0,1.6803214933886441,0.0,55199.0,5598.0,52.197264512689934,,,6.4
ADANIPOWER,Mar 2021,4.84344609282636,33.13374775942947,9.685045374818882,1.6115524198665077,4.005109433386716,2.0754014884449665,0.3327284724513362,4826.0,High Quality,Capital Intensive,55.547882136279924,3.0,3.399792584910552,0.0,52519.0,7014.0,52.197264512689934,,,14.400000000000002
ADANIPOWER,Mar 2022,17.725812854101257,35.6573201977554,26.613209080565635,5.991632207462705,2.662675407704394,3.3672771672771673,0.33801734548248985,11007.0,High Quality,Asset Light,111.39560773201094,13.0,4.785325382421571,0.0,49145.0,10233.0,52.197264512689934,,,19.6
ADANIPOWER,Mar 2023,27.666159440848016,26.038738297268715,35.90507430713616,12.499271740017011,1.4175257731958764,4.2927414517096585,0.4517891891262045,9976.0,Moderate,Moderate,98.81141045958796,28.0,7.745916515426497,0.0,42350.0,8431.0,52.197264512689934,,,21.6
ADANIPOWER,Mar 2024,41.36759945184802,36.20186292228556,48.27674122146251,22.638002804073516,0.8023177656738903,8.297225501770956,0.5472399439185297,17651.0,Moderate,Moderate,96.83454026771999,54.0,11.186155042779362,0.0,34616.0,14170.0,52.197264512689934,,,36.0
ADANIPOWER,TTM,23.213174748398902,38.36230558096981,,,,7.13724884080371,,,Accrual Risk,Capital Intensive,,33.0,,,,,52.197264512689934,,,28.400000000000002
AMBUJACEM,Dec 2012,13.252641296543235,25.36670427736178,14.686825053995682,10.46577561765897,0.006820506991019666,32.58974358974359,0.7897124341838802,1472.0,High Quality,Moderate,59.522846744844315,8.0,28.56168831168831,43.0,60.0,1860.0,27.501431481939996,24.54093776367752,10.197228772148016,21.799999999999997
AMBUJACEM,Dec 2013,13.950442091474729,18.218535094422005,13.506658211794548,9.864155603581352,0.0050729232720355105,30.73134328358209,0.7070855202222909,771.0,Moderate,Moderate,46.19532654284003,8.0,30.62135922330097,44.0,48.0,1267.0,27.501431481939996,24.54093776367752,10.197228772148016,19.200000000000003
AMBUJACEM,Dec 2014,14.937217478653944,19.427423405323957,14.766633565044687,10.714800403516357,0.0033763654419066533,35.65151515151515,0.7173223807465052,1219.0,High Quality,Moderate,63.02998965873836,10.0,32.483870967741936,46.0,34.0,1675.0,27.501431481939996,24.54093776367752,10.197228772148016,20.800000000000004
AMBUJACEM,Dec 2015,8.562043022146868,16.33993853979019,7.866809463538117,5.717115969716267,0.0034076526141563626,20.597826086956523,0.6677280124531239,1474.0,High Quality,Asset Light,95.59014267185474,5.0,33.13225806451613,54.0,35.0,1557.0,27.501431481939996,24.54093776367752,10.197228772148016,19.200000000000003
AMBUJACEM,Dec 2016,7.136458644371454,15.830596197870012,7.234751021643711,4.368754569826956,0.00146309469754301,23.673202614379086,0.6121740190104802,-1355.0,High Quality,Capital Intensive,-42.59666771455517,6.0,49.92695214105793,50.0,29.0,2810.0,27.501431481939996,24.54093776367752,10.197228772148016,18.8
AMBUJACEM,Dec 2017,8.238383667245541,16.34122580371892,9.408862229102168,5.477484581373736,0.0011609907120743034,20.354368932038835,0.6648736939930722,2678.0,High Quality,Moderate,69.4142042509072,8.0,52.07052896725441,47.0,24.0,3416.0,27.501431481939996,24.54093776367752,10.197228772148016,19.0
AMBUJACEM,Dec 2018,11.416612265273992,15.402634307438271,13.29012069736254,7.951111229975128,0.001788109074653554,24.958823529411763,0.6964510176245621,938.0,Moderate,Asset Light,23.38568935427574,11.0,56.34760705289673,14.0,40.0,1703.0,27.501431481939996,24.54093776367752,10.197228772148016,13.200000000000001
AMBUJACEM,Dec 2019,10.267857142857142,16.960596221959857,11.558268959215882,6.926676290507243,0.0017027992358169283,30.576470588235296,0.6745980387276619,3548.0,High Quality,Moderate,77.18077006743529,11.0,60.649874055415616,14.0,41.0,4739.0,27.501431481939996,24.54093776367752,10.197228772148016,14.000000000000002
AMBUJACEM,Dec 2020,12.673356175558819,20.41931799641051,13.65294195192688,7.822649680245733,0.02069692841762974,37.81428571428572,0.6172516239488394,3515.0,High Quality,Moderate,70.2157411106672,12.0,57.322418136020154,151.0,471.0,4832.0,27.501431481939996,24.54093776367752,10.197228772148016,43.0
AMBUJACEM,Dec 2021,12.812014500258934,21.439668565510097,14.636743709079436,8.209268886185155,0.01881359943204228,44.26027397260274,0.6407477048999004,3302.0,High Quality,Moderate,53.17230273752013,14.0,63.8639798488665,45.0,477.0,5309.0,27.501431481939996,24.54093776367752,10.197228772148016,23.0
AMBUJACEM,Mar 2023 15,7.766391863779952,13.154583044405063,,,,28.55897435897436,,,Accrual Risk,Capital Intensive,,13.0,,19.0,,,27.501431481939996,24.54093776367752,10.197228772148016,14.200000000000001
